ID,CLASS,CRN,TREE,BRANCH,COURSE_CEILING,MAJOR,MAJOR2,SUBJ,NUMB,SEQ
1,SENI,25081,1,7,30,ENG,,AFR,101,0
1,SENI,25081,2,4,30,ENG,,AFR,101,0
1,SENI,25081,3,4,30,ENG,,AFR,101,0
1,SENI,25081,3,6,30,ENG,,AFR,101,0
1,SENI,25081,4,2,30,ENG,,AFR,101,0
2,SENI,25081,1,2,30,AFR,,AFR,101,0
2,SENI,25081,2,2,30,AFR,,AFR,101,0
3,SENI,25081,1,4,30,ENG,,AFR,101,0
3,SENI,25081,2,4,30,ENG,,AFR,101,0
3,SENI,25081,3,4,30,ENG,,AFR,101,0
4,JUNI,25081,1,5,30,POL,,AFR,101,0
4,JUNI,25081,2,3,30,POL,,AFR,101,0
4,JUNI,25081,2,5,30,POL,,AFR,101,0
4,JUNI,25081,3,3,30,POL,,AFR,101,0
4,JUNI,25081,3,5,30,POL,,AFR,101,0
4,JUNI,25081,4,1,30,POL,,AFR,101,0
5,JUNI,25081,1,2,30,MAT,,AFR,101,0
5,JUNI,25081,3,2,30,MAT,,AFR,101,0
6,JUNI,25081,1,7,30,PSY,,AFR,101,0
6,JUNI,25081,2,4,30,PSY,,AFR,101,0
6,JUNI,25081,2,6,30,PSY,,AFR,101,0
6,JUNI,25081,3,3,30,PSY,,AFR,101,0
6,JUNI,25081,3,5,30,PSY,,AFR,101,0
6,JUNI,25081,4,2,30,PSY,,AFR,101,0
7,JUNI,25081,1,2,30,AFR,,AFR,101,0
7,JUNI,25081,2,1,30,AFR,,AFR,101,0
8,SOPH,25081,4,4,30,BIO,,AFR,101,0
9,SOPH,25081,1,1,30,SOC,,AFR,101,0
9,SOPH,25081,2,1,30,SOC,,AFR,101,0
9,SOPH,25081,3,2,30,SOC,,AFR,101,0
9,SOPH,25081,4,3,30,SOC,,AFR,101,0
10,SOPH,25081,1,5,30,ECO,,AFR,101,0
10,SOPH,25081,2,2,30,ECO,,AFR,101,0
10,SOPH,25081,3,1,30,ECO,,AFR,101,0
11,SOPH,25081,1,2,30,HIS,POL,AFR,101,0
11,SOPH,25081,2,5,30,HIS,POL,AFR,101,0
11,SOPH,25081,3,2,30,HIS,POL,AFR,101,0
11,SOPH,25081,4,1,30,HIS,POL,AFR,101,0
12,SOPH,25081,1,4,30,ANT,,AFR,101,0
12,SOPH,25081,1,7,30,ANT,,AFR,101,0
12,SOPH,25081,2,3,30,ANT,,AFR,101,0
12,SOPH,25081,2,5,30,ANT,,AFR,101,0
12,SOPH,25081,3,3,30,ANT,,AFR,101,0
12,SOPH,25081,3,5,30,ANT,,AFR,101,0
12,SOPH,25081,4,2,30,ANT,,AFR,101,0
13,SOPH,25081,1,4,30,SOC,,AFR,101,0
13,SOPH,25081,1,7,30,SOC,,AFR,101,0
13,SOPH,25081,2,4,30,SOC,,AFR,101,0
13,SOPH,25081,2,5,30,SOC,,AFR,101,0
13,SOPH,25081,3,2,30,SOC,,AFR,101,0
13,SOPH,25081,4,1,30,SOC,,AFR,101,0
14,SOPH,25081,3,7,30,ENG,ART,AFR,101,0
14,SOPH,25081,4,4,30,ENG,ART,AFR,101,0
15,SOPH,25081,1,3,30,POL,AFR,AFR,101,0
15,SOPH,25081,2,5,30,POL,AFR,AFR,101,0
15,SOPH,25081,3,3,30,POL,AFR,AFR,101,0
15,SOPH,25081,3,6,30,POL,AFR,AFR,101,0
16,SOPH,25081,4,2,30,REL,,AFR,101,0
17,SOPH,25081,2,3,30,CHE,,AFR,101,0
17,SOPH,25081,2,6,30,CHE,,AFR,101,0
18,SOPH,25081,4,4,30,CHE,,AFR,101,0
19,SOPH,25081,4,4,30,BIO,,AFR,101,0
20,SOPH,25081,4,4,30,ENG,,AFR,101,0
21,SOPH,25081,1,3,30,AFR,,AFR,101,0
21,SOPH,25081,1,6,30,AFR,,AFR,101,0
21,SOPH,25081,2,3,30,AFR,,AFR,101,0
21,SOPH,25081,2,6,30,AFR,,AFR,101,0
21,SOPH,25081,3,4,30,AFR,,AFR,101,0
21,SOPH,25081,3,7,30,AFR,,AFR,101,0
22,SOPH,25081,1,7,30,PSY,,AFR,101,0
22,SOPH,25081,3,6,30,PSY,,AFR,101,0
23,SOPH,25081,2,4,30,CIS,,AFR,101,0
23,SOPH,25081,3,7,30,CIS,,AFR,101,0
23,SOPH,25081,4,2,30,CIS,,AFR,101,0
24,SOPH,25081,1,2,30,PSY,AFR,AFR,101,0
24,SOPH,25081,2,2,30,PSY,AFR,AFR,101,0
24,SOPH,25081,3,2,30,PSY,AFR,AFR,101,0
25,SOPH,25081,2,4,30,ECO,,AFR,101,0
25,SOPH,25081,2,7,30,ECO,,AFR,101,0
25,SOPH,25081,3,4,30,ECO,,AFR,101,0
25,SOPH,25081,3,7,30,ECO,,AFR,101,0
26,FRST,25081,4,4,30,XUND,,AFR,101,0
27,FRST,25081,1,4,30,XPRE,,AFR,101,0
27,FRST,25081,1,7,30,XPRE,,AFR,101,0
27,FRST,25081,2,4,30,XPRE,,AFR,101,0
27,FRST,25081,2,7,30,XPRE,,AFR,101,0
27,FRST,25081,3,4,30,XPRE,,AFR,101,0
27,FRST,25081,3,7,30,XPRE,,AFR,101,0
28,FRST,25081,1,5,30,BIO,,AFR,101,0
28,FRST,25081,2,5,30,BIO,,AFR,101,0
28,FRST,25081,3,5,30,BIO,,AFR,101,0
28,FRST,25081,4,2,30,BIO,,AFR,101,0
29,FRST,25081,1,1,30,XBUS,,AFR,101,0
30,FRST,25081,4,2,30,XPOL,,AFR,101,0
31,FRST,25081,1,3,30,XHIS,,AFR,101,0
31,FRST,25081,2,5,30,XHIS,,AFR,101,0
31,FRST,25081,3,3,30,XHIS,,AFR,101,0
32,FRST,25081,1,3,30,XCHE,,AFR,101,0
32,FRST,25081,1,6,30,XCHE,,AFR,101,0
32,FRST,25081,2,2,30,XCHE,,AFR,101,0
32,FRST,25081,3,2,30,XCHE,,AFR,101,0
33,FRST,25081,4,4,30,XPSY,,AFR,101,0
34,FRST,25081,4,2,30,XBIO,,AFR,101,0
35,FRST,25081,4,1,30,XPRE,,AFR,101,0
36,FRST,25081,1,7,30,XECO,,AFR,101,0
36,FRST,25081,2,4,30,XECO,,AFR,101,0
36,FRST,25081,2,6,30,XECO,,AFR,101,0
36,FRST,25081,3,3,30,XECO,,AFR,101,0
36,FRST,25081,3,5,30,XECO,,AFR,101,0
36,FRST,25081,4,2,30,XECO,,AFR,101,0
37,FRST,25081,4,2,30,XPRE,,AFR,101,0
38,FRST,25081,2,5,30,XECO,,AFR,101,0
39,FRST,25081,2,7,30,XHIS,,AFR,101,0
39,FRST,25081,3,4,30,XHIS,,AFR,101,0
39,FRST,25081,3,6,30,XHIS,,AFR,101,0
39,FRST,25081,4,3,30,XHIS,,AFR,101,0
40,FRST,25081,1,1,30,XLAW,,AFR,101,0
41,FRST,25081,4,2,30,XECO,,AFR,101,0
42,FRST,25081,1,2,30,BIO,,AFR,101,0
42,FRST,25081,2,1,30,BIO,,AFR,101,0
43,FRST,25081,4,3,30,XPRE,,AFR,101,0
44,FRST,25081,1,4,30,XPRE,,AFR,101,0
44,FRST,25081,1,7,30,XPRE,,AFR,101,0
44,FRST,25081,2,4,30,XPRE,,AFR,101,0
44,FRST,25081,2,7,30,XPRE,,AFR,101,0
45,FRST,25081,1,2,30,XBUS,,AFR,101,0
45,FRST,25081,2,2,30,XBUS,,AFR,101,0
45,FRST,25081,3,2,30,XBUS,,AFR,101,0
46,FRST,25081,1,7,30,XECO,,AFR,101,0
46,FRST,25081,2,6,30,XECO,,AFR,101,0
46,FRST,25081,3,6,30,XECO,,AFR,101,0
46,FRST,25081,4,3,30,XECO,,AFR,101,0
47,FRST,25081,1,2,30,XUND,,AFR,101,0
47,FRST,25081,2,2,30,XUND,,AFR,101,0
47,FRST,25081,3,2,30,XUND,,AFR,101,0
48,FRST,25081,1,5,30,XENR,,AFR,101,0
48,FRST,25081,2,5,30,XENR,,AFR,101,0
48,FRST,25081,3,5,30,XENR,,AFR,101,0
49,FRST,25081,4,2,30,HSP,POL,AFR,101,0
50,FRST,25081,4,3,30,XPRE,,AFR,101,0
51,FRST,25081,1,7,30,XBIO,,AFR,101,0
51,FRST,25081,2,3,30,XBIO,,AFR,101,0
51,FRST,25081,2,5,30,XBIO,,AFR,101,0
51,FRST,25081,4,4,30,XBIO,,AFR,101,0
52,FRST,25081,1,3,30,XINT,,AFR,101,0
52,FRST,25081,1,5,30,XINT,,AFR,101,0
52,FRST,25081,2,2,30,XINT,,AFR,101,0
52,FRST,25081,3,1,30,XINT,,AFR,101,0
53,FRST,25081,1,6,30,XMAT,,AFR,101,0
53,FRST,25081,2,3,30,XMAT,,AFR,101,0
53,FRST,25081,2,6,30,XMAT,,AFR,101,0
53,FRST,25081,3,3,30,XMAT,,AFR,101,0
53,FRST,25081,3,6,30,XMAT,,AFR,101,0
54,FRST,25081,4,2,30,XREL,,AFR,101,0
55,FRST,25081,1,3,30,XHIS,,AFR,101,0
55,FRST,25081,1,6,30,XHIS,,AFR,101,0
55,FRST,25081,2,3,30,XHIS,,AFR,101,0
55,FRST,25081,2,6,30,XHIS,,AFR,101,0
55,FRST,25081,3,3,30,XHIS,,AFR,101,0
55,FRST,25081,3,6,30,XHIS,,AFR,101,0
56,FRST,25081,3,4,30,POL,,AFR,101,0
56,FRST,25081,3,7,30,POL,,AFR,101,0
57,FRST,25081,3,4,30,XLAW,,AFR,101,0
57,FRST,25081,3,6,30,XLAW,,AFR,101,0
57,FRST,25081,4,3,30,XLAW,,AFR,101,0
58,FRST,25081,4,4,30,XENG,,AFR,101,0
59,FRST,25081,4,4,30,XUND,,AFR,101,0
60,FRST,25081,4,2,30,XPHY,,AFR,101,0
61,FRST,25081,1,2,30,XENR,,AFR,101,0
61,FRST,25081,2,2,30,XENR,,AFR,101,0
61,FRST,25081,3,2,30,XENR,,AFR,101,0
62,FRST,25081,1,3,30,XBUS,,AFR,101,0
62,FRST,25081,1,6,30,XBUS,,AFR,101,0
62,FRST,25081,2,3,30,XBUS,,AFR,101,0
62,FRST,25081,2,6,30,XBUS,,AFR,101,0
62,FRST,25081,3,3,30,XBUS,,AFR,101,0
62,FRST,25081,3,6,30,XBUS,,AFR,101,0
63,FRST,25081,1,4,30,XUND,,AFR,101,0
63,FRST,25081,1,6,30,XUND,,AFR,101,0
63,FRST,25081,3,3,30,XUND,,AFR,101,0
63,FRST,25081,3,6,30,XUND,,AFR,101,0
63,FRST,25081,4,2,30,XUND,,AFR,101,0
64,SENI,20025,1,4,30,POL,ANT,ANT,101,0
64,SENI,20025,1,6,30,POL,ANT,ANT,101,0
64,SENI,20025,2,4,30,POL,ANT,ANT,101,0
64,SENI,20025,2,6,30,POL,ANT,ANT,101,0
64,SENI,20025,3,3,30,POL,ANT,ANT,101,0
64,SENI,20025,3,5,30,POL,ANT,ANT,101,0
64,SENI,20025,4,1,30,POL,ANT,ANT,101,0
65,SENI,20025,1,3,30,PSY,,ANT,101,0
65,SENI,20025,1,6,30,PSY,,ANT,101,0
65,SENI,20025,2,3,30,PSY,,ANT,101,0
65,SENI,20025,2,6,30,PSY,,ANT,101,0
65,SENI,20025,3,3,30,PSY,,ANT,101,0
65,SENI,20025,3,5,30,PSY,,ANT,101,0
66,JUNI,20025,4,4,30,ECO,,ANT,101,0
67,SOPH,20025,1,3,30,ANT,,ANT,101,0
67,SOPH,20025,1,5,30,ANT,,ANT,101,0
67,SOPH,20025,2,1,30,ANT,,ANT,101,0
68,JUNI,20025,1,5,30,HSP,,ANT,101,0
68,JUNI,20025,2,4,30,HSP,,ANT,101,0
68,JUNI,20025,2,6,30,HSP,,ANT,101,0
68,JUNI,20025,3,3,30,HSP,,ANT,101,0
68,JUNI,20025,3,6,30,HSP,,ANT,101,0
68,JUNI,20025,4,1,30,HSP,,ANT,101,0
69,JUNI,20025,1,2,30,ANT,,ANT,101,0
69,JUNI,20025,2,2,30,ANT,,ANT,101,0
69,JUNI,20025,3,1,30,ANT,,ANT,101,0
70,JUNI,20025,1,6,30,PSY,,ANT,101,0
71,JUNI,20025,4,3,30,HIS,,ANT,101,0
72,SOPH,20025,2,3,30,PSY,,ANT,101,0
72,SOPH,20025,3,3,30,PSY,,ANT,101,0
72,SOPH,20025,3,6,30,PSY,,ANT,101,0
72,SOPH,20025,4,3,30,PSY,,ANT,101,0
73,SOPH,20025,1,4,30,ECO,,ANT,101,0
73,SOPH,20025,1,7,30,ECO,,ANT,101,0
73,SOPH,20025,2,4,30,ECO,,ANT,101,0
73,SOPH,20025,2,7,30,ECO,,ANT,101,0
73,SOPH,20025,3,4,30,ECO,,ANT,101,0
73,SOPH,20025,3,7,30,ECO,,ANT,101,0
74,SOPH,20025,1,1,30,ANT,,ANT,101,0
75,SOPH,20025,3,1,30,ENG,,ANT,101,0
76,SOPH,20025,4,1,30,BIO,,ANT,101,0
77,SOPH,20025,1,4,30,PSY,,ANT,101,0
77,SOPH,20025,1,7,30,PSY,,ANT,101,0
77,SOPH,20025,2,4,30,PSY,,ANT,101,0
77,SOPH,20025,2,7,30,PSY,,ANT,101,0
77,SOPH,20025,3,4,30,PSY,,ANT,101,0
77,SOPH,20025,3,7,30,PSY,,ANT,101,0
78,SOPH,20025,4,3,30,CHE,,ANT,101,0
79,SOPH,20025,3,5,30,PSY,,ANT,101,0
19,SOPH,20025,4,3,30,BIO,,ANT,101,0
80,SOPH,20025,2,4,30,BIO,,ANT,101,0
80,SOPH,20025,2,7,30,BIO,,ANT,101,0
80,SOPH,20025,3,7,30,BIO,,ANT,101,0
81,SOPH,20025,1,3,30,PSY,,ANT,101,0
81,SOPH,20025,1,6,30,PSY,,ANT,101,0
81,SOPH,20025,2,3,30,PSY,,ANT,101,0
81,SOPH,20025,2,6,30,PSY,,ANT,101,0
81,SOPH,20025,3,3,30,PSY,,ANT,101,0
81,SOPH,20025,3,6,30,PSY,,ANT,101,0
82,SOPH,20025,4,4,30,POL,,ANT,101,0
83,SOPH,20025,4,3,30,BIO,,ANT,101,0
84,SOPH,20025,1,3,30,ANT,,ANT,101,0
84,SOPH,20025,1,5,30,ANT,,ANT,101,0
84,SOPH,20025,2,3,30,ANT,,ANT,101,0
84,SOPH,20025,2,5,30,ANT,,ANT,101,0
84,SOPH,20025,3,1,30,ANT,,ANT,101,0
85,FRST,20025,4,1,30,REL,,ANT,101,0
86,SOPH,20025,4,2,30,SOC,,ANT,101,0
87,SOPH,20025,4,2,30,BIO,,ANT,101,0
88,SOPH,20025,2,7,30,POL,,ANT,101,0
88,SOPH,20025,3,4,30,POL,,ANT,101,0
88,SOPH,20025,3,7,30,POL,,ANT,101,0
88,SOPH,20025,4,3,30,POL,,ANT,101,0
89,SOPH,20025,4,1,30,POL,,ANT,101,0
90,FRST,20025,1,4,30,ANT,,ANT,101,0
90,FRST,20025,2,4,30,ANT,,ANT,101,0
90,FRST,20025,4,4,30,ANT,,ANT,101,0
91,FRST,20025,2,4,30,XPSY,,ANT,101,0
91,FRST,20025,2,7,30,XPSY,,ANT,101,0
92,FRST,20025,3,4,30,ART,,ANT,101,0
93,FRST,20025,3,4,30,FRS,,ANT,101,0
93,FRST,20025,3,5,30,FRS,,ANT,101,0
93,FRST,20025,4,2,30,FRS,,ANT,101,0
94,FRST,20025,1,2,30,ANT,,ANT,101,0
94,FRST,20025,2,1,30,ANT,,ANT,101,0
31,FRST,20025,1,4,30,XHIS,,ANT,101,0
31,FRST,20025,1,6,30,XHIS,,ANT,101,0
31,FRST,20025,2,3,30,XHIS,,ANT,101,0
31,FRST,20025,2,6,30,XHIS,,ANT,101,0
31,FRST,20025,3,4,30,XHIS,,ANT,101,0
31,FRST,20025,3,6,30,XHIS,,ANT,101,0
95,FRST,20025,3,5,30,BIO,,ANT,101,0
96,FRST,20025,1,3,30,ENV,,ANT,101,0
96,FRST,20025,1,7,30,ENV,,ANT,101,0
96,FRST,20025,2,3,30,ENV,,ANT,101,0
96,FRST,20025,2,5,30,ENV,,ANT,101,0
96,FRST,20025,3,1,30,ENV,,ANT,101,0
40,FRST,20025,1,4,30,XLAW,,ANT,101,0
40,FRST,20025,1,7,30,XLAW,,ANT,101,0
40,FRST,20025,2,4,30,XLAW,,ANT,101,0
40,FRST,20025,2,7,30,XLAW,,ANT,101,0
40,FRST,20025,3,4,30,XLAW,,ANT,101,0
40,FRST,20025,3,7,30,XLAW,,ANT,101,0
97,FRST,20025,1,2,30,XBIO,,ANT,101,0
97,FRST,20025,2,2,30,XBIO,,ANT,101,0
97,FRST,20025,2,6,30,XBIO,,ANT,101,0
97,FRST,20025,3,2,30,XBIO,,ANT,101,0
98,FRST,20025,4,3,30,POL,,ANT,101,0
99,FRST,20025,4,1,30,PSY,,ANT,101,0
100,FRST,20025,3,5,30,XHIS,,ANT,101,0
101,FRST,20025,1,4,30,XECO,,ANT,101,0
101,FRST,20025,1,6,30,XECO,,ANT,101,0
101,FRST,20025,2,3,30,XECO,,ANT,101,0
101,FRST,20025,2,5,30,XECO,,ANT,101,0
101,FRST,20025,3,2,30,XECO,,ANT,101,0
101,FRST,20025,4,1,30,XECO,,ANT,101,0
102,FRST,20025,1,1,30,HIS,ARTH,ANT,101,0
102,FRST,20025,2,2,30,HIS,ARTH,ANT,101,0
102,FRST,20025,3,5,30,HIS,ARTH,ANT,101,0
103,FRST,20025,1,5,30,XBIO,,ANT,101,0
103,FRST,20025,2,4,30,XBIO,,ANT,101,0
104,FRST,20025,1,2,30,XENG,,ANT,101,0
104,FRST,20025,2,1,30,XENG,,ANT,101,0
105,FRST,20025,4,2,30,XHIS,,ANT,101,0
106,FRST,20025,1,5,30,XUND,,ANT,101,0
106,FRST,20025,3,5,30,XUND,,ANT,101,0
107,FRST,20025,3,5,30,XLAW,,ANT,101,0
108,FRST,20025,1,5,30,XART,,ANT,101,0
108,FRST,20025,2,5,30,XART,,ANT,101,0
108,FRST,20025,3,7,30,XART,,ANT,101,0
109,FRST,20025,2,4,30,PHY,,ANT,101,0
109,FRST,20025,2,7,30,PHY,,ANT,101,0
109,FRST,20025,3,3,30,PHY,,ANT,101,0
109,FRST,20025,3,6,30,PHY,,ANT,101,0
109,FRST,20025,4,1,30,PHY,,ANT,101,0
110,FRST,20025,1,7,30,XMAT,,ANT,101,0
110,FRST,20025,2,7,30,XMAT,,ANT,101,0
110,FRST,20025,3,7,30,XMAT,,ANT,101,0
110,FRST,20025,4,2,30,XMAT,,ANT,101,0
111,FRST,20025,4,4,30,CHE,,ANT,101,0
112,FRST,20025,4,2,30,XINT,,ANT,101,0
113,FRST,20025,4,1,30,XPSY,,ANT,101,0
114,FRST,20025,4,2,30,XCHE,,ANT,101,0
115,FRST,20025,1,4,30,XECO,,ANT,101,0
115,FRST,20025,1,7,30,XECO,,ANT,101,0
115,FRST,20025,2,4,30,XECO,,ANT,101,0
115,FRST,20025,2,7,30,XECO,,ANT,101,0
115,FRST,20025,3,4,30,XECO,,ANT,101,0
115,FRST,20025,3,7,30,XECO,,ANT,101,0
115,FRST,20025,4,1,30,XECO,,ANT,101,0
116,FRST,20025,1,5,30,XBUS,,ANT,101,0
116,FRST,20025,3,6,30,XBUS,,ANT,101,0
117,FRST,20025,3,4,30,MUS,,ANT,101,0
117,FRST,20025,3,7,30,MUS,,ANT,101,0
118,FRST,20025,1,3,30,XINT,,ANT,101,0
118,FRST,20025,1,6,30,XINT,,ANT,101,0
118,FRST,20025,2,3,30,XINT,,ANT,101,0
118,FRST,20025,2,6,30,XINT,,ANT,101,0
118,FRST,20025,3,3,30,XINT,,ANT,101,0
118,FRST,20025,3,6,30,XINT,,ANT,101,0
119,FRST,20025,1,7,30,XECO,,ANT,101,0
119,FRST,20025,2,6,30,XECO,,ANT,101,0
119,FRST,20025,3,5,30,XECO,,ANT,101,0
120,FRST,20025,4,3,30,XPRE,,ANT,101,0
121,FRST,20025,4,4,30,XGSS,,ANT,101,0
122,SENI,21707,1,7,15,ANT,,ANT,371,0
122,SENI,21707,2,4,15,ANT,,ANT,371,0
122,SENI,21707,2,6,15,ANT,,ANT,371,0
122,SENI,21707,3,3,15,ANT,,ANT,371,0
122,SENI,21707,3,5,15,ANT,,ANT,371,0
122,SENI,21707,4,2,15,ANT,,ANT,371,0
123,SENI,21707,2,1,15,REL,,ANT,371,0
123,SENI,21707,3,2,15,REL,,ANT,371,0
124,SENI,21707,1,3,15,BIO,ANT,ANT,371,0
124,SENI,21707,1,6,15,BIO,ANT,ANT,371,0
124,SENI,21707,2,3,15,BIO,ANT,ANT,371,0
124,SENI,21707,2,6,15,BIO,ANT,ANT,371,0
124,SENI,21707,3,3,15,BIO,ANT,ANT,371,0
124,SENI,21707,3,6,15,BIO,ANT,ANT,371,0
125,JUNI,21707,1,2,15,ANT,,ANT,371,0
125,JUNI,21707,2,2,15,ANT,,ANT,371,0
125,JUNI,21707,3,1,15,ANT,,ANT,371,0
126,JUNI,21707,1,5,15,ANT,,ANT,371,0
126,JUNI,21707,2,5,15,ANT,,ANT,371,0
126,JUNI,21707,3,5,15,ANT,,ANT,371,0
127,JUNI,21707,1,5,15,ANT,,ANT,371,0
127,JUNI,21707,2,4,15,ANT,,ANT,371,0
127,JUNI,21707,2,5,15,ANT,,ANT,371,0
127,JUNI,21707,3,3,15,ANT,,ANT,371,0
127,JUNI,21707,3,5,15,ANT,,ANT,371,0
128,JUNI,21707,1,2,15,ANT,,ANT,371,0
128,JUNI,21707,2,2,15,ANT,,ANT,371,0
128,JUNI,21707,3,2,15,ANT,,ANT,371,0
67,SOPH,21707,1,1,15,ANT,,ANT,371,0
129,JUNI,21707,1,4,15,ANT,,ANT,371,0
129,JUNI,21707,1,6,15,ANT,,ANT,371,0
129,JUNI,21707,2,3,15,ANT,,ANT,371,0
129,JUNI,21707,2,5,15,ANT,,ANT,371,0
129,JUNI,21707,3,2,15,ANT,,ANT,371,0
130,JUNI,21707,4,4,15,ANT,,ANT,371,0
131,JUNI,21707,1,3,15,ANT,,ANT,371,0
131,JUNI,21707,1,6,15,ANT,,ANT,371,0
131,JUNI,21707,2,1,15,ANT,,ANT,371,0
131,JUNI,21707,3,5,15,ANT,,ANT,371,0
69,JUNI,21707,3,4,15,ANT,,ANT,371,0
69,JUNI,21707,3,7,15,ANT,,ANT,371,0
69,JUNI,21707,4,1,15,ANT,,ANT,371,0
132,JUNI,21707,1,2,15,AFR,,ANT,371,0
132,JUNI,21707,1,3,15,AFR,,ANT,371,0
132,JUNI,21707,2,1,15,AFR,,ANT,371,0
74,SOPH,21707,1,5,15,ANT,,ANT,371,0
74,SOPH,21707,2,2,15,ANT,,ANT,371,0
133,SOPH,21707,1,1,15,ANT,,ANT,371,0
134,SOPH,21707,1,4,15,REL,,ANT,371,0
134,SOPH,21707,1,6,15,REL,,ANT,371,0
134,SOPH,21707,2,3,15,REL,,ANT,371,0
134,SOPH,21707,2,5,15,REL,,ANT,371,0
134,SOPH,21707,3,2,15,REL,,ANT,371,0
134,SOPH,21707,4,2,15,REL,,ANT,371,0
135,SOPH,21707,4,4,15,HSP,CIS,ANT,371,0
136,SOPH,21707,1,1,15,ANT,,ANT,371,0
84,SOPH,21707,1,4,15,ANT,,ANT,371,0
84,SOPH,21707,1,6,15,ANT,,ANT,371,0
84,SOPH,21707,2,4,15,ANT,,ANT,371,0
84,SOPH,21707,2,6,15,ANT,,ANT,371,0
84,SOPH,21707,3,4,15,ANT,,ANT,371,0
84,SOPH,21707,3,6,15,ANT,,ANT,371,0
21,SOPH,21707,4,4,15,AFR,,ANT,371,0
126,JUNI,23263,4,1,0,ANT,,ANT,396,0
137,SENI,23264,1,3,5,ANT,,ANT,496,0
137,SENI,23264,1,5,5,ANT,,ANT,496,0
137,SENI,23264,2,3,5,ANT,,ANT,496,0
137,SENI,23264,3,2,5,ANT,,ANT,496,0
138,SENI,23877,4,2,30,MAT,,ANT,272,0
139,SENI,23877,3,4,30,PSY,,ANT,272,0
139,SENI,23877,3,7,30,PSY,,ANT,272,0
140,SENI,23877,1,7,30,ANT,,ANT,272,0
140,SENI,23877,2,4,30,ANT,,ANT,272,0
140,SENI,23877,2,6,30,ANT,,ANT,272,0
140,SENI,23877,3,3,30,ANT,,ANT,272,0
140,SENI,23877,3,5,30,ANT,,ANT,272,0
140,SENI,23877,4,3,30,ANT,,ANT,272,0
141,SENI,23877,4,4,30,PSY,,ANT,272,0
142,SENI,23877,3,4,30,ANT,,ANT,272,0
142,SENI,23877,3,7,30,ANT,,ANT,272,0
143,SENI,23877,4,2,30,BIO,,ANT,272,0
124,SENI,23877,4,4,30,BIO,ANT,ANT,272,0
64,SENI,23877,2,7,30,POL,ANT,ANT,272,0
64,SENI,23877,3,4,30,POL,ANT,ANT,272,0
64,SENI,23877,3,6,30,POL,ANT,ANT,272,0
64,SENI,23877,4,2,30,POL,ANT,ANT,272,0
144,JUNI,23877,4,4,30,BIO,,ANT,272,0
145,JUNI,23877,4,3,30,BIO,,ANT,272,0
127,JUNI,23877,1,3,30,ANT,,ANT,272,0
127,JUNI,23877,1,6,30,ANT,,ANT,272,0
127,JUNI,23877,2,1,30,ANT,,ANT,272,0
146,JUNI,23877,1,3,30,ANT,,ANT,272,0
146,JUNI,23877,1,6,30,ANT,,ANT,272,0
146,JUNI,23877,2,2,30,ANT,,ANT,272,0
146,JUNI,23877,3,2,30,ANT,,ANT,272,0
147,JUNI,23877,1,3,30,BIO,,ANT,272,0
147,JUNI,23877,1,6,30,BIO,,ANT,272,0
147,JUNI,23877,2,3,30,BIO,,ANT,272,0
147,JUNI,23877,2,6,30,BIO,,ANT,272,0
147,JUNI,23877,3,4,30,BIO,,ANT,272,0
147,JUNI,23877,3,7,30,BIO,,ANT,272,0
6,JUNI,23877,3,7,30,PSY,,ANT,272,0
6,JUNI,23877,4,4,30,PSY,,ANT,272,0
128,JUNI,23877,1,4,30,ANT,,ANT,272,0
128,JUNI,23877,1,7,30,ANT,,ANT,272,0
128,JUNI,23877,2,4,30,ANT,,ANT,272,0
128,JUNI,23877,2,7,30,ANT,,ANT,272,0
128,JUNI,23877,3,4,30,ANT,,ANT,272,0
128,JUNI,23877,3,7,30,ANT,,ANT,272,0
130,JUNI,23877,1,7,30,ANT,,ANT,272,0
130,JUNI,23877,2,3,30,ANT,,ANT,272,0
130,JUNI,23877,2,6,30,ANT,,ANT,272,0
130,JUNI,23877,3,3,30,ANT,,ANT,272,0
130,JUNI,23877,3,6,30,ANT,,ANT,272,0
148,JUNI,23877,1,4,30,PHY,,ANT,272,0
148,JUNI,23877,1,5,30,PHY,,ANT,272,0
148,JUNI,23877,2,4,30,PHY,,ANT,272,0
148,JUNI,23877,2,5,30,PHY,,ANT,272,0
69,JUNI,23877,1,6,30,ANT,,ANT,272,0
69,JUNI,23877,2,7,30,ANT,,ANT,272,0
69,JUNI,23877,4,2,30,ANT,,ANT,272,0
149,SOPH,23877,4,1,30,POL,,ANT,272,0
150,SOPH,23877,4,3,30,BIO,,ANT,272,0
8,SOPH,23877,3,7,30,BIO,,ANT,272,0
8,SOPH,23877,4,1,30,BIO,,ANT,272,0
151,SOPH,23877,1,2,30,SOC,,ANT,272,0
151,SOPH,23877,2,1,30,SOC,,ANT,272,0
74,SOPH,23877,3,2,30,ANT,,ANT,272,0
133,SOPH,23877,1,5,30,ANT,,ANT,272,0
133,SOPH,23877,2,1,30,ANT,,ANT,272,0
133,SOPH,23877,4,2,30,ANT,,ANT,272,0
152,SOPH,23877,1,7,30,PSY,,ANT,272,0
152,SOPH,23877,2,7,30,PSY,,ANT,272,0
152,SOPH,23877,4,3,30,PSY,,ANT,272,0
153,SOPH,23877,1,2,30,ANT,,ANT,272,0
153,SOPH,23877,2,2,30,ANT,,ANT,272,0
153,SOPH,23877,3,2,30,ANT,,ANT,272,0
